s,0.058885615,0.08507201,-0.22143346,-0.74674696,0.8034915,1.7960138,1.5371941,0.59007,-0.37098077,0.406632,-1.3153657,-0.92298853,-0.37459755,-0.9618811,0.7103113,-0.05201943,-1.7272158,0.818552,-0.59547424,0.053356122,-2.0892856,-1.0205483,1.427967,0.508885,-0.91720897,1.3743688,-0.80987364,0.8225751,-0.5930185,0.2504651,-1.0207483,-0.046510223
A,1.6812257,1.6466718,1.0279812,-0.8510834,0.32417703,1.7604632,-0.48531935,0.5907288,0.65380657,0.61020017,0.35819212,-0.20142078,-1.2803117,-0.85708874,0.31116775,-3.1071324,0.14375164,-0.19439694,-0.28642428,-1.0073302,-1.1082376,1.3012971,-1.8844271,0.061913308,-1.101255,-0.09351695,-1.9758341,-1.2114686,0.30588612,-0.630801,0.48165366,1.2218285
C,0.9075648,0.6543894,1.3524147,-0.07896006,1.8060884,-0.19329597,0.20428641,-0.26672435,-1.1111305,0.06499828,1.4725714,-1.5225271,-0.60402703,-0.5667664,0.5470746,-1.2591604,-1.6344548,0.6835692,1.5611705,-0.9065129,0.024675436,0.32592654,-0.26051196,1.4129027,0.5755866,0.6334494,-0.25711066,-0.09978791,0.765778,-1.293078,-0.11742887,-0.25959602
D,0.5998311,0.72692806,0.38511217,-0.9524031,-0.96668434,-1.4693329,1.4244472,0.8458864,0.09786327,-0.9076221,0.7325311,-0.06416386,0.8851329,-1.2077123,-0.6074039,-0.6851181,-1.1911958,0.74139774,1.8320693,0.10677382,1.2327191,1.2090925,-1.4864123,-0.8488829,-0.42478436,-1.2999532,1.8538615,1.7112103,1.5471531,-1.215999,-0.47732896,-0.016348762
E,1.1466446,-0.67489165,1.1699632,-0.8585595,1.2642814,0.71435267,1.7650943,-0.1644091,1.2590585,0.5742501,2.1519582,-0.23135161,0.14811973,0.49818105,-0.20349942,-1.3964088,-1.3786669,-1.6254764,-0.5207913,-0.12491462,1.0518179,-2.52486,-0.9220353,-0.72219545,-0.4867742,1.75816,-1.3917443,-1.1444768,-0.37572196,0.89972043,-1.1391317,0.5731614
F,0.14648888,2.7112103,0.7444464,-1.4646152,-0.5418675,0.4437241,-0.19495605,1.5788162,-0.5248581,1.4267237,0.62473565,0.2790699,1.67428,-0.12134282,-0.84037685,1.1386546,0.22659737,2.6086254,-0.029184654,0.1567207,-1.0272762,-0.064192176,-0.3745824,-1.7569102,-1.911877,-0.73131996,-0.39888367,-0.6887762,-2.1818836,0.17005123,0.5200317,2.2630506
G,0.33803338,-0.25296593,-0.25372422,1.8617473,1.4635428,0.5506282,-0.28280404,0.088576235,-0.79787683,0.116022505,0.84008425,-1.1337485,-1.0200617,1.3428255,1.8166705,0.846424,-0.43607152,-2.1708572,0.48002362,1.4883357,0.18434669,-0.5737976,-0.7978913,0.33689332,1.1093789,-0.86497235,0.9287549,0.10014566,0.9405404,0.056975998,0.6709257,1.5115783
H,-0.8929718,2.1629095,-1.9349856,-1.3493958,-1.5967114,-1.9982786,1.1286023,-0.20913495,-0.18211275,1.0905694,-0.7677432,0.3205389,0.9473118,0.47353926,0.07021393,-0.09197785,-0.85818934,-0.2581094,0.4784601,1.4934851,-1.062245,0.7432718,0.7130723,-0.010338175,0.6674875,-2.0308442,0.4704945,0.70263934,0.8944702,0.122450516,-0.10877345,0.5264556
I,1.8363359,0.39240393,0.97708774,-0.06772627,0.9021935,1.5076375,-2.6774344,1.8752367,1.7893579,-0.3363038,1.6579057,-0.4094756,0.89848727,0.57290375,1.0511444,0.9022411,-0.86391,-1.0861473,-0.79266626,1.2680143,-0.10321773,0.123811215,0.055778567,-0.53570855,1.3237356,-0.44216824,0.9927993,-0.70498437,-1.984189,-1.0741798,-0.39357394,-1.0699236
K,0.47453466,-1.9247504,1.9461182,0.22787678,-0.012575305,-0.9317036,-0.52672625,-1.4536211,1.8757634,1.1362917,1.1572622,0.6357635,-1.0225816,-0.34055668,-1.4632112,0.47451508,0.64713967,1.2463744,-1.5488527,-2.561861,0.6156744,-0.5466058,-0.91075647,0.74137443,-0.9273968,-1.4453574,-0.29995412,0.70279205,-0.05130501,1.0697368,0.64965445,0.7848173
L,-1.3574005,0.69657075,-1.2461352,-0.26269743,0.11422611,-0.6201129,-0.12411671,0.2017165,0.11763325,1.1806172,-0.45580858,-1.4903296,-2.884822,1.034761,-2.3069246,0.25944835,0.33437583,-0.85183185,1.5917275,0.2215076,-0.8551335,0.8476341,-0.62945145,0.90577626,-1.939963,0.6258099,0.12076826,-2.015227,-1.137947,-0.8112616,-0.26075286,0.2693591
