L,1.1237495,0.60743046,-0.710331,0.6609079,-1.475432,-0.06302279,-0.700719,-1.7617502,0.7063492,0.6585666,1.1873157,-0.7997026,0.43628705,-1.5197893,0.7855391,-0.19823062,-1.1655533,-0.5912393,0.5527721,0.16154206,2.012091,-0.5720466,1.0050559,-2.9492452,-0.0718096,0.973284,1.4136524,-0.593515,-0.44662,0.5805291,0.74691826,-0.52051884
M,0.1983009,0.5576887,-0.34645134,-0.17427336,0.66382825,-0.05046091,-1.4129647,0.84824485,0.923936,-0.28704455,-1.3493558,0.29594207,-0.27324972,-0.20532322,-1.1763446,0.5083586,-1.4973084,0.1114543,1.4995275,1.9172577,-0.60382605,0.5578642,0.5346931,1.6461747,-1.1757903,-0.30459672,1.8136657,-0.20060891,-0.12107728,0.57194495,-0.32225266,-0.7273178
N,1.2646271,0.48461246,-0.2683239,-1.5863614,-1.140687,1.552188,-0.01013319,0.010070566,1.2250057,0.19392593,0.2956216,-0.31616658,-0.055292644,1.2680542,0.092457905,0.49875972,-0.66451705,-0.6373289,-2.1389723,1.2425239,-0.72485864,-0.84567463,0.45915177,-0.46177766,-0.4087661,1.1517134,-0.34843156,-0.09849599,1.1664941,0.71150327,-0.65131676,-0.27928698
P,-0.3431354,-0.023524743,1.5016336,-0.3316331,-1.4502759,0.9953778,-0.08675261,-0.43188033,-0.7797789,-0.9492793,-0.66992164,0.31355467,-0.015335879,-1.9281064,2.0664108,0.58485353,0.83817846,0.32633185,-0.3615981,1.2148051,0.45196816,0.82236814,0.9196346,-0.9409458,0.95838845,0.18172905,-1.0131736,-0.4004689,-0.44818684,1.8641887,0.014415209,0.10244854
Q,-0.28998446,0.3671131,-0.58928734,-0.40477344,0.52265,1.1509355,0.33429495,0.45676655,-0.7168168,0.29225838,0.54976165,-0.48927212,1.0402621,1.174986,-1.0784086,0.9676217,-0.46712068,0.05104674,1.7383085,-1.250657,-0.42236197,3.0566368,-0.6953311,-0.30135736,-0.3830022,1.5252497,-1.190359,1.1942923,0.2112542,-1.1206399,0.57797664,-0.57764727
R,-1.0302914,1.5188632,1.0021892,-0.6017938,1.9736022,-0.03550698,-1.450683,0.3196926,0.8791073,0.30381387,1.238218,-0.97808087,0.090314955,-1.8591489,0.99280494,-0.41024897,-0.23757589,0.5735204,0.22718954,-1.2245924,-1.2147431,-0.31297392,-0.077112265,0.45809475,0.5021759,0.8247217,-0.23320453,1.5721291,1.2206113,2.6912193,0.7180932,1.1736319
S,0.008316205,-0.9775212,1.5403874,-1.641154,-0.3254495,0.03421376,-1.017394,0.48220983,-0.19582497,0.10971372,1.0827125,1.8229151,-0.632049,-0.97935104,-0.004943393,1.0052696,1.142302,-0.6718551,2.1181383,-0.7255386,0.5747268,-1.1154968,-0.70218277,0.12054659,0.23476735,-0.3256627,-0.5388535,0.5377655,1.2971952,-1.4325118,0.080371216,0.36201712
T,0.23015787,1.9075513,-1.2549554,-0.32974073,-0.9738559,1.0678663,-0.95484066,-1.7485555,0.3001205,0.47272497,0.2537021,-0.5485742,0.8467405,-1.2146736,0.42698404,-0.3941965,-0.24301362,-0.29945603,0.56114906,-0.20004998,1.0037599,1.1324674,0.8418636,0.4103601,-0.2734508,-0.23236291,-1.3817208,0.50055885,0.5071918,2.57813,-0.63456494,-0.37773934
V,1.1191105,-0.4532924,-0.29415008,0.7824887,-1.7673502,1.5275911,0.24316972,-1.1502078,-1.4545962,-0.29369143,-0.26598957,-0.88836807,-0.7246054,-0.19688667,0.015705267,0.3265439,0.12771967,1.1432328,1.2640761,1.047605,-0.7274755,0.006832655,0.16852066,0.45807022,-0.52283037,-0.6080641,1.1642238,3.1597471,2.2030523,0.27384314,0.45921966,-0.4311558
W,1.1525952,-1.7987623,-0.35789898,0.24430162,0.4558538,0.46353462,-0.79977095,-0.59212655,0.13777767,-1.1472473,3.2276444,-0.5295288,1.0929781,-0.20118569,-0.110931866,-0.9405983,0.9158792,0.94530505,0.22997303,0.5532159,-1.5018444,0.7791876,-1.4423472,-0.14137132,-0.22392353,-0.8076007,-0.24443837,-1.9117732,-1.2478149,1.3235825,0.1390765,0.20144132
Y,-0.6148032,-0.5016254,0.3232945,-1.4648213,-0.24038711,-0.41847473,1.3027683,-0.04427788,-0.03217637,0.3853423,1.5874097,-1.3234886,-1.0964528,-0.44613788,-0.7348276,-1.4928408,1.801001,-1.8855189,0.8447767,-1.2254108,0.79621404,-0.9783639,0.10093153,-0.5769273,-0.6003421,0.1214635,-2.35652,-0.8662375,1.8767749,1.8674113,0.9624506,-0.20868553
e,-1.4332317,-1.3246043,-1.1155905,0.31501108,0.52977496,-0.53893,0.4604081,-1.0009952,0.2653436,-0.6923363,0.27495152,-1.0676416,-1.09435,0.094551794,-0.1107422,-2.3548572,-0.71415645,-0.68335533,1.8378907,-0.7996786,0.33628738,0.11652475,0.36661407,0.070433,0.6613353,-1.1736999,-0.9348631,-0.5364177,-1.2735411,0.9795136,-1.1885567,-0.26166952
