L,0.14377129,-0.41291445,-0.047849443,1.062003,0.7556088,-1.425912,-0.29252192,0.920257,-1.1983377,-0.9851994,-0.7439948,-0.4703014,-0.7297388,0.7504308,-0.96034026,0.4248854,0.65541476,0.9226811,-0.17669587,-0.30769086,-0.5498803,-0.34523952,0.3888219,-2.1641755,0.15571994,1.0261173,-0.56606716,0.7900244,-1.4830036,-0.44453144,-1.1134807,-0.12141958
M,-0.30526367,-1.159573,0.5250342,-0.17829262,-1.401251,-0.89230335,-1.0155039,0.95882756,0.46884084,1.4119568,-0.80897355,-1.5292145,0.4917369,2.1993842,0.6772122,2.5375197,-0.11918847,-1.4355695,0.681618,-0.9676479,-0.6352024,0.82593447,0.33206642,-1.501816,0.9015445,-0.4180424,-0.5966405,-0.6235041,-0.712836,0.7714033,-0.8844885,-0.24995494
N,0.45139444,0.53728634,0.533529,-1.0578917,-0.23184423,0.45894164,0.605768,-0.108956955,-0.98217744,0.7335209,0.2595455,0.57521755,-1.3258202,1.6881778,0.22837439,-0.7660178,0.8254524,-0.25137034,1.3479117,0.7000041,-0.6232428,-0.67582625,-0.14142306,-1.0010815,-1.5548347,1.0067633,0.22397552,0.4995544,-0.4830359,0.31283128,-1.374106,-0.29617557
P,-1.1340686,-0.041359533,-0.49738333,0.2575814,-2.509487,-0.21034063,0.190947,-1.0958407,1.2769852,-0.07955172,0.2508589,0.73494655,0.5561119,-0.9881388,0.07215642,-0.5864649,0.26062346,1.9855107,-0.7354058,-1.3047982,-0.5729205,-1.0305892,-0.7340594,-0.19672084,-0.99030745,0.16628118,1.4186186,-0.33894956,0.3599442,-0.2653902,0.5035064,1.4155383
Q,0.67160726,-0.06040473,-0.10397311,0.09670488,1.7373273,0.90126145,1.4569818,1.2399755,-0.14568193,-0.2436839,0.7174382,0.42321908,-1.047097,-0.3039509,-0.5005727,-0.6794079,0.5824113,-2.164915,1.149684,0.3304003,0.28658977,0.20928954,-1.2409091,0.4804136,-0.9248573,-0.11143335,0.9756379,-0.15481818,0.6803723,1.3524446,0.050703336,-0.5823613
R,-1.4862536,-1.2784626,-1.1912737,-0.21996278,-0.71186143,0.39112997,-1.3566803,-0.75876904,-1.0529562,-0.37635672,-0.31550953,-0.42421758,0.5768953,-0.4392199,0.077863306,-0.036250003,-0.8919306,-0.42765176,-0.42122266,-1.3414521,1.3154583,-1.189113,1.0993391,-0.076894276,0.60148805,-0.024442874,-0.5088852,-0.54240406,-0.09086477,0.35871425,-0.09721273,1.3821281
S,-1.0939776,-0.18000327,-0.98172075,0.17373608,0.4185732,-0.05684221,1.1657627,-0.22196719,-1.1428859,-0.16602787,-0.5581261,-0.23142566,1.6716381,0.6451626,-0.12327278,-0.18049389,0.63323605,-1.1046424,-0.21441033,0.48089072,0.40128556,-0.8511455,0.04475732,-1.3591768,-0.6913974,-0.57007325,0.69581574,0.6403282,-0.27119225,0.47520202,-1.1767998,0.41435286
T,-0.85822123,-0.16830732,0.04863321,0.97997844,1.2547294,0.589941,-0.14694248,0.01886046,-0.16703387,-0.4603734,0.48354036,0.8288522,-1.857489,0.44016892,1.4823201,-0.8421376,-1.6292346,0.6809623,-0.49371454,0.7381352,0.038169462,0.652541,1.5314076,0.33538938,-0.34402993,0.88328254,-0.18136856,0.94765365,0.3390641,2.3082943,-1.1733253,0.5238144
V,0.120288454,-0.95645237,0.40239123,1.2322654,-0.6694828,-0.20116505,0.31499973,0.80704516,-2.331228,-1.9276729,0.24434005,-0.05149403,0.36223024,-0.7433216,0.28277516,1.2590888,0.6322988,0.24775237,-1.5341774,-0.7020951,0.17651404,-1.453417,0.031217093,2.5404706,0.18212545,1.153636,-0.3306481,-1.1490217,-0.023258414,-0.5704421,0.7486124,0.09181851
W,0.55110914,-0.58272636,1.6356114,-0.49746215,0.9815211,0.36268574,0.16989109,1.8871374,-0.26622227,-0.9119464,0.16215393,1.9675293,-0.8612535,0.64071053,1.1639212,-0.95888627,-1.3283044,-1.2248539,0.56600314,0.48560587,-1.5367599,0.46161565,1.2507669,0.7652561,-0.8008325,1.3105263,-0.54955864,-1.3588006,-0.46141768,-0.8788565,0.15292867,1.0965507
Y,0.5954043,-0.4283168,-1.020536,-0.37076944,0.58522797,0.59970164,-0.87250155,1.7657309,-2.000243,-0.32981947,-0.20669277,0.38680473,0.2538844,-1.2170458,-0.89822024,0.86977214,-0.2830195,1.1109331,-0.7626081,-0.9190721,0.49217007,-0.6911794,-0.20910773,0.28625095,-0.22906329,0.27461717,-0.3264019,0.14685826,-0.714873,-0.4982662,-0.1440656,1.0866485
e,0.9976582,-0.24005395,1.2294168,-0.18699814,-1.1720737,1.0810708,0.17584999,0.14389099,1.9283944,0.5654767,0.28155568,-0.48228642,-0.8817339,-0.39401373,0.79047644,-0.060795818,0.8449441,0.69483775,0.7397564,1.2303444,-0.22941485,-0.26133072,0.725938,0.9021672,0.52589965,1.201016,-2.502773,0.5660511,-3.0702858,-0.8992001,-0.42279407,-0.45046553
