L,-0.08693545,0.16621284,-1.3536098,0.9416451,0.92982984,-0.65204865,-0.9689662,-0.83787,1.4020058,1.1527842,0.48420924,0.7887032,-0.6159815,-0.21552016,1.8047765,-0.21679187,-1.3040336,-0.71448547,-1.3928505,-0.1537743,-1.1391972,-1.380734,-0.81424433,-0.1475586,1.2147882,1.0110636,0.20819613,1.2847507,1.9583998,-1.032044,0.07108249,0.375405
M,-0.35503858,1.0487581,0.8420981,-0.041078426,-1.4389673,-1.6419237,-0.535764,-1.6213248,0.805382,-0.24516995,1.1702064,0.54984397,0.6030297,-2.1710355,1.3836191,-0.2932026,0.60046947,-0.054008152,0.9973219,-0.86087584,-0.8124926,-0.9068858,-0.77293533,1.0556272,0.7331173,0.36085716,-0.8082681,0.5679649,0.10982271,0.4662475,-0.21215887,-0.3659382
N,-0.66318697,-0.49485332,0.49679133,-0.9332112,0.43937224,-0.28720474,0.58175904,0.5696063,-0.51852155,-0.5876728,1.1061008,-0.33712003,-0.20771529,0.97469777,-0.25376254,2.3972883,1.0868231,0.62066835,1.3519443,-0.15848371,-1.025984,0.018409919,-1.6403215,1.2741877,0.14706336,-1.1558857,0.17897324,-0.32046947,1.5006119,0.19805922,-0.97482866,-0.9967371
P,0.112695545,-0.54146373,-0.5895669,0.2547283,0.25970516,0.12187323,-0.087373905,0.37791622,0.48152962,1.3027786,0.4630666,-0.46670002,1.0275545,-0.24214095,-1.1235344,0.501565,2.0855284,0.66149396,0.9722725,-1.1539527,2.3187082,0.29245615,1.0697908,-0.73135555,-0.21052869,0.24351333,0.8596707,-0.019301694,0.62503153,-0.07253351,-0.64576656,0.5727562
Q,-1.3244029,-0.3563926,0.37766275,-0.33909488,0.4502899,-0.63303417,1.2837198,0.13200746,-1.3873827,0.3913331,-0.5278761,-0.03713423,-0.06555708,0.53082156,0.4292864,-0.5835027,1.167876,-0.23863107,-0.641384,-0.12497715,0.13689122,-0.40320018,-1.0893626,0.0797811,0.9901419,-1.1718944,0.6026885,-0.67957747,0.90193456,0.99970394,-1.1505219,0.5176879
R,0.38710004,0.5867257,-1.8690592,-0.76360667,-0.08944542,0.85481995,0.13449098,0.9472081,0.17004916,-0.80200315,-1.1327671,0.45274097,2.0250084,-0.25681952,0.13476577,-0.34614187,-1.2146544,0.07761686,0.37352684,-1.5404563,-0.24451122,-0.022732897,-1.9927465,0.39416993,-0.62095994,-1.6334366,-0.6108534,0.6553885,-0.2631853,0.25685152,-0.98561186,0.17905608
S,0.4964205,1.1512046,-0.34284613,0.26266426,0.08070807,0.8439118,0.53843796,0.21858647,-1.010937,-0.4588993,-1.0861453,0.66764486,1.6241057,0.53235227,-0.9020198,-0.5617548,0.783107,-0.14461704,-0.9306052,1.9616165,0.93505347,-0.24214706,1.1877208,-0.12812927,0.37692693,-1.79295,0.74853116,0.6366347,0.8744182,-0.6743375,0.034030832,0.11809808
T,-0.3847071,0.9337309,0.30824634,-1.3084732,0.46269298,0.030211959,0.37443975,0.9729828,0.9712855,0.81672937,-1.0513406,-0.42707872,0.067334235,0.9053594,1.4608932,1.6546036,-0.6088247,-1.5329609,-1.6777548,0.3452138,1.2031919,0.50969267,0.4035459,-0.4508401,1.5385981,-0.12136079,-0.47061485,-0.29771212,0.05877094,1.050362,0.16313607,0.13144696
V,3.179184,0.15955059,0.7144854,-0.14634107,0.3829838,0.3700017,-0.12120308,-0.888202,-0.3839368,-1.3807535,-1.3970886,0.32265717,-0.7477668,0.41945508,0.35078087,-1.031458,-0.4491851,-0.9198702,-0.42320564,0.4425679,0.80118316,0.01103578,0.197832,0.76303995,0.8857624,-0.96963257,-0.8289797,0.9430403,1.6004115,-0.8925391,-0.86293185,-0.20419258
W,0.9956776,-0.27274612,-0.16220595,1.2378489,0.77657086,1.8153465,-0.12236233,1.4929919,-2.1327267,0.8655354,-0.28124472,-1.0373559,-0.06694668,-0.33254957,0.047894504,-0.13770823,-0.728194,0.55675244,-0.48503292,-0.33126247,-1.1213629,0.54301596,-1.3995249,0.2741841,0.42649117,0.8534964,1.3738685,0.096694395,-1.194977,0.047771607,-0.17153761,0.53681594
Y,-0.28734156,0.533531,-0.8898213,-0.7090742,0.9180997,0.04267462,-0.9252968,1.4523422,-1.6411203,2.554336,-0.08395412,-1.1549765,0.38733274,0.9935419,0.53219676,1.7600573,-0.7934524,-0.46031138,0.50171876,-0.26629126,-0.5031984,0.7188343,0.18091041,0.23210113,0.5594241,-0.07427789,-0.40358043,-0.60199535,0.2006112,0.7520911,0.60720116,1.508616
e,-1.6087531,1.5167097,2.3081133,0.40919217,-0.7360867,-0.61064374,-0.51691437,-0.27588508,0.57775396,0.7445023,0.49565434,-0.5968814,-0.01927967,1.0434736,-2.360812,-0.0930444,-1.2284753,-0.5182176,0.14111993,0.35715097,-1.3247311,0.9889206,0.95544404,-1.3575624,-0.5057257,2.8114831,-1.0168242,-0.15623401,1.5292838,0.49745062,-0.7838855,0.64145005
